Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Status,PR Link,Notes
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[19]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[1]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[20]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[21]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[22]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[23]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[24]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[25]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[26]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[27]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[28]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[29]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[2]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[30]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[31]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[32]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[3]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[4]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[5]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[6]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[7]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[8]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunDemo(String, GradleVersion)[9]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[10]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[11]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[12]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[13]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[14]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[15]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[16]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[17]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[18]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[19]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[1]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[20]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[21]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[22]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[23]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[24]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[25]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[26]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[27]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[28]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[29]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[2]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[30]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[31]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[32]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[3]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[4]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[5]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[6]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[7]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[8]""",ID-HtF,,,
https://github.com/java9-modularity/gradle-modules-plugin,5fadfd63de67fa1344b00d37ffa34ca1012e58a6,.,"org.javamodularity.moduleplugin.ModulePluginSmokeTest.""smokeTestRunStartScripts(String, GradleVersion)[9]""",ID-HtF,,,
https://github.com/jk1/Gradle-License-Report,84e9d1a2e7e2e38be8dc3a366ecc3027490634f3,.,"com.github.jk1.license.filter.LicenseBundleNormalizerSpec.""The regular expression must be matched""",ID,Accepted,https://github.com/jk1/Gradle-License-Report/pull/274,
https://github.com/jk1/Gradle-License-Report,84e9d1a2e7e2e38be8dc3a366ecc3027490634f3,.,"com.github.jk1.license.ProjectBuilderSpec.""it creates modules with license-files""",ID,Accepted,https://github.com/jk1/Gradle-License-Report/pull/274,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""api project dependency with version""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""Compatible with Gradle 7.0""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""exclude a dependency from minimize""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""exclude a project from minimize - shall not exclude transitive dependencies from subproject that are not used""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""exclude a project from minimize - shall not exclude transitive dependencies that are used in subproject""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""exclude a project from minimize""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""include java-library configurations by default""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""minimize by keeping only transitive dependencies""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""use minimize with dependencies with api scope""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.ShadowPluginSpec.""use minimize with transitive dependencies with api scope""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""excluded path META-INF/services/org.apache.maven.Shade can not be transformed""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""excludes Groovy extension module descriptor files by default""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""non-excluded path foo.props can not be transformed""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""non-excluded path foo/bar.properties can not be transformed""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""non-excluded path META-INF/services/foo/bar/moo.goo.Zoo can be transformed""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""non-excluded path META-INF/services/io.dropwizard.logging.AppenderFactory can be transformed""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""transforms service file [path: META-INF/services/com.acme.Bar, input1: foo bar, input2: zoo, output: foo bar zoo]""",ID-HtF,,,
https://github.com/johnrengelman/shadow,d8117e942b7d98e3274cb1cc9dbb4e4e978a2a58,.,"com.github.jengelman.gradle.plugins.shadow.transformers.ServiceFileTransformerSpec.""transforms service file [path: META-INF/services/com.acme.Foo, input1: foo, input2: bar, output: foo bar]""",ID-HtF,,,
https://github.com/jparams/to-string-verifier,c5b1c6666d78b5fc7c9b07e81d48582b4d34fcb4,.,com.jparams.verifier.tostring.ToStringVerifierTest.testContainsAllFieldsFailure,ID,,,
https://github.com/jparams/to-string-verifier,c5b1c6666d78b5fc7c9b07e81d48582b4d34fcb4,.,com.jparams.verifier.tostring.ToStringVerifierTest.testWithIgnoredFieldsAndFailOnExcludedFieldsFails,ID,,,
https://github.com/jparams/to-string-verifier,c5b1c6666d78b5fc7c9b07e81d48582b4d34fcb4,.,com.jparams.verifier.tostring.ToStringVerifierTest.testWithMatchingFieldsAndFailOnExcludedFieldsFails,ID,,,
https://github.com/jreleaser/jreleaser,b834e78919aa275705098b11d059e98575f14657,jreleaser-linkedin-java-sdk,org.jreleaser.sdk.linkedin.LinkedinSdkTest.testMessageWithExplicitOwner,ID,Accepted,https://github.com/jreleaser/jreleaser/pull/1530,
https://github.com/jreleaser/jreleaser,b834e78919aa275705098b11d059e98575f14657,jreleaser-linkedin-java-sdk,org.jreleaser.sdk.linkedin.LinkedinSdkTest.testMessageWithImplicitOwner,ID,Accepted,https://github.com/jreleaser/jreleaser/pull/1530,
https://github.com/KelinTan/spring-boot-archetype,e4282acc9d4f94d0e9be44301222ecf3a5e29c5f,archetype-common,com.kelin.archetype.common.json.JsonConverterTest.testSerialize,ID,Accepted,https://github.com/KelinTan/spring-boot-archetype/pull/135,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.HelperUtilsTests.mapToObjectArrayTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/9,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.JSONRendererTests.loggingAtDebugTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/10,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.JSONRendererTests.loggingAtErrorTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/10,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.JSONRendererTests.loggingAtInfoTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/10,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.JSONRendererTests.loggingAtTraceTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/10,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.JSONRendererTests.loggingAtWarnTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/10,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerConfigTests.contextSupplierTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/11,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.logContextBindUpdatesTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.logContextUnbindTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingAtDebugTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingAtErrorTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingAtInfoTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingAtTraceTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingAtWarnTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingHashMapKeyValuesTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingMixedAllowedLoggableObjectsTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.loggingMultipleHashMapKeyValuesTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.StructLoggerKeyValueTests.logNewContextBindingTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/12,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.YAMLRendererTests.loggingAtDebugTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/13,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.YAMLRendererTests.loggingAtErrorTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/13,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.YAMLRendererTests.loggingAtInfoTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/13,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.YAMLRendererTests.loggingAtTraceTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/13,
https://github.com/kwahome/sopa-api,829b3e85bf969e742030c36a0aaf51b9518590e3,.,io.github.kwahome.sopa.YAMLRendererTests.loggingAtWarnTest,ID,Opened,https://github.com/kwahome/sopa-api/pull/13,
https://github.com/Lucas3oo/sonarlint-gradle-plugin,5d781ee4467618be9add4ca2b97c818560572b51,.,se.solrike.sonarlint.IntegrationTest.testSonarlintMain,ID-HtF,,,
https://github.com/Lucas3oo/sonarlint-gradle-plugin,5d781ee4467618be9add4ca2b97c818560572b51,.,se.solrike.sonarlint.KotlinIntegrationTest.testSonarlintMain,ID-HtF,,,
https://github.com/Lucas3oo/sonarlint-gradle-plugin,5d781ee4467618be9add4ca2b97c818560572b51,.,se.solrike.sonarlint.SonarlintPluginTest.sonarlintTaskExecutes,ID-HtF,,,
https://github.com/makiftutuncu/exchange,d612711036ac76b5eea43ec2d1fa49d649166809,.,dev.akif.exchange.conversion.impl.ConversionControllerTest.creatingANewConversionReturnsCreatedConversion,ID,Accepted,https://github.com/makiftutuncu/exchange/pull/2,
https://github.com/makiftutuncu/exchange,d612711036ac76b5eea43ec2d1fa49d649166809,.,dev.akif.exchange.conversion.impl.ConversionControllerTest.gettingAConversionReturnsConversion,ID,Accepted,https://github.com/makiftutuncu/exchange/pull/2,
https://github.com/makiftutuncu/exchange,d612711036ac76b5eea43ec2d1fa49d649166809,.,dev.akif.exchange.conversion.impl.ConversionControllerTest.listingConversionsReturnsConversions,ID,Accepted,https://github.com/makiftutuncu/exchange/pull/2,
https://github.com/makiftutuncu/exchange,d612711036ac76b5eea43ec2d1fa49d649166809,.,dev.akif.exchange.rate.impl.RateControllerTest.gettingRatesReturnsRates,ID,Accepted,https://github.com/makiftutuncu/exchange/pull/2,
https://github.com/martoe/gradle-svntools-plugin,999eb34ef0ad93aad3c7ab833236e8ea503ae18a,.,"at.bxm.gradleplugins.svntools.SvnToolsPluginExtensionTest.""access svnVersion at trunk""",ID,,,
https://github.com/martoe/gradle-svntools-plugin,999eb34ef0ad93aad3c7ab833236e8ea503ae18a,.,"at.bxm.gradleplugins.svntools.tasks.SvnVersionTest.""added dir""",ID,,,
https://github.com/martoe/gradle-svntools-plugin,999eb34ef0ad93aad3c7ab833236e8ea503ae18a,.,"at.bxm.gradleplugins.svntools.tasks.SvnVersionTest.""unversioned file""",ID,,,
https://github.com/marytts/gradle-marytts-voicebuilding-plugin,d0b7ca0cff93ee802cea3fabfb127c320d2a7f44,.,de.dfki.mary.voicebuilding.BasePluginFunctionalTest.testTasks[8],OD,,,
https://github.com/marytts/gradle-marytts-voicebuilding-plugin,d0b7ca0cff93ee802cea3fabfb127c320d2a7f44,.,de.dfki.mary.voicebuilding.DataPluginFunctionalTest.testTasks[10],OD,,,
https://github.com/marytts/gradle-marytts-voicebuilding-plugin,d0b7ca0cff93ee802cea3fabfb127c320d2a7f44,.,de.dfki.mary.voicebuilding.DataPluginFunctionalTest.testTasks[11],OD,,,
https://github.com/marytts/gradle-marytts-voicebuilding-plugin,d0b7ca0cff93ee802cea3fabfb127c320d2a7f44,.,de.dfki.mary.voicebuilding.DataPluginFunctionalTest.testTasks[12],OD,,,
